frame,gripper_x_act,gripper_y_act,gripper_z_act
0,-0.1486697942018509,0.2676923871040344,0.4655532240867615
1,-0.1486697942018509,0.2676923871040344,0.4655532240867615
2,-0.1486697942018509,0.2676923871040344,0.4655532240867615
3,-0.1486697942018509,0.2676923871040344,0.4613778591156006
4,-0.1486697942018509,0.2676923871040344,0.4613778591156006
5,-0.1486697942018509,0.2738463282585144,0.4613778591156006
6,-0.1486697942018509,0.2707692682743072,0.4572024941444397
7,-0.1486697942018509,0.2738463282585144,0.4572024941444397
8,-0.1517996937036514,0.2769232094287872,0.4572024941444397
9,-0.1486697942018509,0.2738463282585144,0.4530271291732788
10,-0.1517996937036514,0.2738463282585144,0.4530271291732788
11,-0.1486697942018509,0.28000009059906,0.4530271291732788
12,-0.1517996937036514,0.2738463282585144,0.4530271291732788
13,-0.1486697942018509,0.2738463282585144,0.4530271291732788
14,-0.1486697942018509,0.2738463282585144,0.4488517642021179
15,-0.1486697942018509,0.2738463282585144,0.4488517642021179
16,-0.1486697942018509,0.2707692682743072,0.4488517642021179
17,-0.1486697942018509,0.28000009059906,0.444676399230957
18,-0.1486697942018509,0.2707692682743072,0.444676399230957
19,-0.1486697942018509,0.28000009059906,0.444676399230957
20,-0.1486697942018509,0.2676923871040344,0.4488517642021179
21,-0.1486697942018509,0.2707692682743072,0.4488517642021179
22,-0.1455399096012115,0.2707692682743072,0.4488517642021179
23,-0.1455399096012115,0.2707692682743072,0.4530271291732788
24,-0.1455399096012115,0.2738463282585144,0.4572024941444397
25,-0.1455399096012115,0.2615386247634887,0.4572024941444397
26,-0.1455399096012115,0.2615386247634887,0.4613778591156006
27,-0.142410010099411,0.2584617435932159,0.4655532240867615
28,-0.142410010099411,0.2707692682743072,0.4739039540290832
29,-0.142410010099411,0.2738463282585144,0.482254683971405
30,-0.142410010099411,0.2707692682743072,0.4906054139137268
31,-0.142410010099411,0.2707692682743072,0.5031315088272095
32,-0.142410010099411,0.2676923871040344,0.5156576037406921
33,-0.142410010099411,0.2676923871040344,0.5240083336830139
34,-0.142410010099411,0.2615386247634887,0.5365344285964966
35,-0.142410010099411,0.2646155059337616,0.5532358884811401
36,-0.1392801254987716,0.2584617435932159,0.5657619833946228
37,-0.1392801254987716,0.2553846538066864,0.5782880783081055
38,-0.1361502408981323,0.2676923871040344,0.5908141732215881
39,-0.1330203413963318,0.2676923871040344,0.6033402681350708
40,-0.1298904567956924,0.2646155059337616,0.6158663630485535
41,-0.1267605572938919,0.2553846538066864,0.6283924579620361
42,-0.1205007806420326,0.2646155059337616,0.6367431879043579
43,-0.1173708885908126,0.2584617435932159,0.6492692828178406
44,-0.1173708885908126,0.2492308914661407,0.6576200127601624
45,-0.1142410039901733,0.2553846538066864,0.6659707427024841
46,-0.1111111119389534,0.2523077726364136,0.6784968972206116
47,-0.1048513278365135,0.2523077726364136,0.6826722621917725
48,-0.1017214432358741,0.2553846538066864,0.6910229921340942
49,-0.0985915511846542,0.2615386247634887,0.699373722076416
50,-0.0923317670822143,0.2584617435932159,0.7035490870475769
51,-0.0923317670822143,0.2492308914661407,0.7118998169898987
52,-0.086071990430355,0.2523077726364136,0.7160751819610596
53,-0.086071990430355,0.2523077726364136,0.7202505469322205
54,-0.0829420983791351,0.2553846538066864,0.7286012768745422
55,-0.0829420983791351,0.2553846538066864,0.7327766418457031
56,-0.0798122063279151,0.2553846538066864,0.736952006816864
57,-0.0798122063279151,0.2553846538066864,0.7411273717880249
58,-0.0798122063279151,0.2584617435932159,0.7453027367591858
59,-0.0798122063279151,0.2553846538066864,0.7453027367591858
60,-0.0798122063279151,0.2584617435932159,0.7453027367591858
61,-0.0798122063279151,0.2584617435932159,0.7411273717880249
62,-0.0798122063279151,0.2553846538066864,0.7411273717880249
63,-0.0798122063279151,0.2584617435932159,0.736952006816864
64,-0.0829420983791351,0.2615386247634887,0.736952006816864
65,-0.0829420983791351,0.2584617435932159,0.736952006816864
66,-0.0829420983791351,0.2584617435932159,0.736952006816864
67,-0.0829420983791351,0.2553846538066864,0.736952006816864
68,-0.0829420983791351,0.2646155059337616,0.7411273717880249
69,-0.0829420983791351,0.2615386247634887,0.7411273717880249
70,-0.0829420983791351,0.2646155059337616,0.7411273717880249
71,-0.0829420983791351,0.2615386247634887,0.7411273717880249
72,-0.0829420983791351,0.2584617435932159,0.7411273717880249
73,-0.0829420983791351,0.2584617435932159,0.736952006816864
74,-0.0829420983791351,0.2584617435932159,0.736952006816864
75,-0.0829420983791351,0.2553846538066864,0.736952006816864
76,-0.086071990430355,0.2553846538066864,0.7286012768745422
77,-0.086071990430355,0.2584617435932159,0.7244259119033813
78,-0.086071990430355,0.2584617435932159,0.7160751819610596
79,-0.0892018750309944,0.2615386247634887,0.7035490870475769
80,-0.0892018750309944,0.2553846538066864,0.6910229921340942
81,-0.0892018750309944,0.2553846538066864,0.6743215322494507
82,-0.0923317670822143,0.2492308914661407,0.6576200127601624
83,-0.0923317670822143,0.2461540102958679,0.6367431879043579
84,-0.0954616591334343,0.2461540102958679,0.6116909980773926
85,-0.0985915511846542,0.2492308914661407,0.5908141732215881
86,-0.1017214432358741,0.2492308914661407,0.5699373483657837
87,-0.1017214432358741,0.2492308914661407,0.5532358884811401
88,-0.1048513278365135,0.2553846538066864,0.5323590636253357
89,-0.1048513278365135,0.2523077726364136,0.5114822387695312
90,-0.1079812198877334,0.2492308914661407,0.4947807788848877
91,-0.1111111119389534,0.2523077726364136,0.4739039540290832
92,-0.1111111119389534,0.2553846538066864,0.4530271291732788
93,-0.1111111119389534,0.2523077726364136,0.4363256692886352
94,-0.1142410039901733,0.2553846538066864,0.4196242094039917
95,-0.1142410039901733,0.2492308914661407,0.407098114490509
96,-0.1173708885908126,0.2584617435932159,0.3945720195770263
97,-0.1173708885908126,0.2615386247634887,0.3862212896347046
98,-0.1173708885908126,0.2676923871040344,0.3778705596923828
99,-0.1173708885908126,0.2615386247634887,0.369519829750061
100,-0.1173708885908126,0.2676923871040344,0.3611690998077392
101,-0.1173708885908126,0.2676923871040344,0.3569937348365783
102,-0.1173708885908126,0.2707692682743072,0.3486430048942566
103,-0.1205007806420326,0.2738463282585144,0.3402922749519348
104,-0.1205007806420326,0.2738463282585144,0.331941545009613
105,-0.1205007806420326,0.2707692682743072,0.3235908150672912
106,-0.1205007806420326,0.2738463282585144,0.3152400851249695
107,-0.1205007806420326,0.2738463282585144,0.3068893551826477
108,-0.1236306726932525,0.2707692682743072,0.2985386252403259
109,-0.1236306726932525,0.2738463282585144,0.294363260269165
110,-0.1236306726932525,0.2707692682743072,0.2901878952980041
111,-0.1236306726932525,0.2769232094287872,0.2860125303268432
112,-0.1236306726932525,0.2707692682743072,0.2860125303268432
113,-0.1236306726932525,0.2676923871040344,0.2860125303268432
114,-0.1236306726932525,0.2769232094287872,0.2818371653556824
115,-0.1236306726932525,0.2769232094287872,0.2818371653556824
116,-0.1236306726932525,0.2738463282585144,0.2818371653556824
117,-0.1205007806420326,0.2707692682743072,0.2818371653556824
118,-0.1205007806420326,0.2707692682743072,0.2818371653556824
119,-0.1205007806420326,0.2707692682743072,0.2818371653556824
120,-0.1236306726932525,0.2769232094287872,0.2818371653556824
121,-0.1236306726932525,0.2738463282585144,0.2818371653556824
122,-0.1236306726932525,0.2707692682743072,0.2818371653556824
123,-0.1205007806420326,0.2738463282585144,0.2818371653556824
124,-0.1205007806420326,0.2738463282585144,0.2860125303268432
125,-0.1205007806420326,0.2707692682743072,0.2901878952980041
126,-0.1205007806420326,0.28000009059906,0.2901878952980041
127,-0.1205007806420326,0.2738463282585144,0.2985386252403259
128,-0.1205007806420326,0.2738463282585144,0.3027139902114868
129,-0.1205007806420326,0.2769232094287872,0.3068893551826477
130,-0.1205007806420326,0.2738463282585144,0.3152400851249695
131,-0.1205007806420326,0.2769232094287872,0.3235908150672912
132,-0.1205007806420326,0.28000009059906,0.3277661800384521
133,-0.1205007806420326,0.2707692682743072,0.3361169099807739
134,-0.1205007806420326,0.2707692682743072,0.3444676399230957
135,-0.1205007806420326,0.2676923871040344,0.3528183698654175
136,-0.1173708885908126,0.2707692682743072,0.3611690998077392
137,-0.1173708885908126,0.2676923871040344,0.3736951947212219
138,-0.1173708885908126,0.2707692682743072,0.3820459246635437
139,-0.1173708885908126,0.2676923871040344,0.3903966546058655
140,-0.1173708885908126,0.2646155059337616,0.3987473845481872
141,-0.1142410039901733,0.2707692682743072,0.407098114490509
142,-0.1142410039901733,0.2738463282585144,0.4112734794616699
143,-0.1111111119389534,0.2738463282585144,0.4237995743751526
144,-0.1111111119389534,0.2738463282585144,0.4321503043174743
145,-0.1111111119389534,0.2738463282585144,0.4405010342597961
146,-0.1079812198877334,0.2738463282585144,0.4488517642021179
147,-0.1079812198877334,0.2738463282585144,0.4572024941444397
148,-0.1079812198877334,0.2646155059337616,0.4655532240867615
149,-0.1079812198877334,0.2584617435932159,0.4739039540290832
150,-0.1111111119389534,0.2646155059337616,0.482254683971405
151,-0.1111111119389534,0.2615386247634887,0.4906054139137268
152,-0.1111111119389534,0.2646155059337616,0.4947807788848877
153,-0.1079812198877334,0.2676923871040344,0.5031315088272095
154,-0.1079812198877334,0.2646155059337616,0.5114822387695312
155,-0.1079812198877334,0.2676923871040344,0.5156576037406921
156,-0.1048513278365135,0.2707692682743072,0.5240083336830139
157,-0.1048513278365135,0.2676923871040344,0.5281836986541748
158,-0.1017214432358741,0.2646155059337616,0.5281836986541748
159,-0.0985915511846542,0.2676923871040344,0.5281836986541748
160,-0.0954616591334343,0.2707692682743072,0.5240083336830139
161,-0.086071990430355,0.2615386247634887,0.5240083336830139
162,-0.0766823142766952,0.2676923871040344,0.519832968711853
163,-0.067292645573616,0.2830769717693329,0.5156576037406921
164,-0.0547730810940265,0.28000009059906,0.5156576037406921
165,-0.0422535203397274,0.2861538529396057,0.519832968711853
166,-0.0328638479113578,0.2923078238964081,0.519832968711853
167,-0.0203442871570587,0.2923078238964081,0.5240083336830139
168,-0.0109546165913343,0.2953847050666809,0.5240083336830139
169,0.0015649452107027,0.2984615862369537,0.5281836986541748
170,0.0109546165913343,0.2953847050666809,0.5281836986541748
171,0.0234741792082786,0.3015386462211609,0.5281836986541748
172,0.0359937399625778,0.3076924085617065,0.5281836986541748
173,0.0485133007168769,0.3076924085617065,0.5323590636253357
174,0.0610328651964664,0.3138461709022522,0.5323590636253357
175,0.0704225376248359,0.3200001418590545,0.5323590636253357
176,0.0829420983791351,0.3261539041996002,0.5323590636253357
177,0.0923317670822143,0.3230770230293274,0.5323590636253357
178,0.1048513278365135,0.335384726524353,0.5323590636253357
179,0.1142410039901733,0.3292309641838074,0.5323590636253357
180,0.1236306726932525,0.335384726524353,0.5323590636253357
181,0.1330203413963318,0.347692459821701,0.5323590636253357
182,0.142410010099411,0.3600001633167267,0.5323590636253357
183,0.1517996937036514,0.3507693409919739,0.5365344285964966
184,0.16431924700737,0.3538462221622467,0.5365344285964966
185,0.1705790311098098,0.3630770444869995,0.5365344285964966
186,0.1799686998128891,0.3692308068275451,0.5365344285964966
187,0.1862284839153289,0.3723078966140747,0.5365344285964966
188,0.1893583685159683,0.3753847777843475,0.5365344285964966
189,0.1924882680177688,0.3753847777843475,0.5407097935676575
190,0.1956181526184082,0.3753847777843475,0.5407097935676575
191,0.1987480372190475,0.3815385401248932,0.5407097935676575
192,0.1987480372190475,0.384615421295166,0.5365344285964966
193,0.201877936720848,0.3969231247901916,0.5365344285964966
194,0.201877936720848,0.390769362449646,0.5365344285964966
195,0.201877936720848,0.390769362449646,0.5365344285964966
196,0.1987480372190475,0.384615421295166,0.5365344285964966
197,0.1956181526184082,0.3753847777843475,0.5365344285964966
198,0.1924882680177688,0.3723078966140747,0.5365344285964966
199,0.1862284839153289,0.3723078966140747,0.5365344285964966
200,0.1830985844135284,0.3723078966140747,0.5407097935676575
201,0.1768388152122497,0.3723078966140747,0.5407097935676575
202,0.1674491465091705,0.3723078966140747,0.5407097935676575
203,0.1580594629049301,0.3692308068275451,0.5407097935676575
204,0.1486697942018509,0.3600001633167267,0.5407097935676575
205,0.1361502408981323,0.3569231033325195,0.5407097935676575
206,0.1236306726932525,0.3600001633167267,0.5407097935676575
207,0.1111111119389534,0.3446155786514282,0.5448851585388184
208,0.0954616591334343,0.335384726524353,0.5448851585388184
209,0.0829420983791351,0.335384726524353,0.5490605235099792
210,0.0735524222254753,0.3261539041996002,0.5448851585388184
211,0.0610328651964664,0.3261539041996002,0.5448851585388184
212,0.0516431927680969,0.3261539041996002,0.5448851585388184
213,0.0422535203397274,0.3261539041996002,0.5407097935676575
214,0.0328638479113578,0.3076924085617065,0.5365344285964966
215,0.0234741792082786,0.3015386462211609,0.5323590636253357
216,0.0172143969684839,0.3015386462211609,0.5281836986541748
217,0.0078247264027595,0.3200001418590545,0.5281836986541748
218,0.0015649452107027,0.3107692897319793,0.5240083336830139
219,-0.0046948357485234,0.3015386462211609,0.5240083336830139
220,-0.0109546165913343,0.2984615862369537,0.5240083336830139
221,-0.0172143969684839,0.2984615862369537,0.5240083336830139
222,-0.0266040693968534,0.2923078238964081,0.5240083336830139
223,-0.0328638479113578,0.3015386462211609,0.519832968711853
224,-0.0359937399625778,0.2953847050666809,0.519832968711853
225,-0.0422535203397274,0.2892309427261352,0.519832968711853
226,-0.0453834123909473,0.2861538529396057,0.519832968711853
227,-0.0516431927680969,0.2892309427261352,0.519832968711853
228,-0.0547730810940265,0.2892309427261352,0.519832968711853
229,-0.0610328651964664,0.2861538529396057,0.519832968711853
230,-0.064162753522396,0.2830769717693329,0.519832968711853
231,-0.067292645573616,0.2830769717693329,0.519832968711853
232,-0.0735524222254753,0.2769232094287872,0.519832968711853
233,-0.0766823142766952,0.2738463282585144,0.519832968711853
234,-0.0829420983791351,0.2769232094287872,0.519832968711853
235,-0.0892018750309944,0.2769232094287872,0.5240083336830139
236,-0.0985915511846542,0.2769232094287872,0.5240083336830139
237,-0.1111111119389534,0.2738463282585144,0.5281836986541748
238,-0.1236306726932525,0.2707692682743072,0.5323590636253357
239,-0.1392801254987716,0.2676923871040344,0.5323590636253357
240,-0.1549295783042907,0.2523077726364136,0.5365344285964966
241,-0.1705790311098098,0.2584617435932159,0.5365344285964966
242,-0.1862284839153289,0.2461540102958679,0.5365344285964966
243,-0.201877936720848,0.2369231879711151,0.5365344285964966
244,-0.2175273895263672,0.2430769503116607,0.5323590636253357
245,-0.2269170582294464,0.2276923507452011,0.5323590636253357
246,-0.2394366264343261,0.2276923507452011,0.5323590636253357
247,-0.2488262951374054,0.2215385735034942,0.5323590636253357
248,-0.2613458633422851,0.2153848111629486,0.5281836986541748
249,-0.2707355320453644,0.2184616923332214,0.5281836986541748
250,-0.276995301246643,0.2184616923332214,0.5281836986541748
251,-0.2863849699497223,0.2153848111629486,0.5281836986541748
252,-0.2957746386528015,0.2092308700084686,0.5281836986541748
253,-0.3051643073558807,0.2061539739370346,0.5281836986541748
254,-0.3145539760589599,0.2153848111629486,0.5281836986541748
255,-0.3270735442638397,0.2061539739370346,0.5323590636253357
256,-0.3333333432674408,0.1938462555408477,0.5323590636253357
257,-0.34272301197052,0.1907693743705749,0.5281836986541748
258,-0.3489827811717987,0.1846154332160949,0.5281836986541748
259,-0.3521126806735992,0.1876924932003021,0.5240083336830139
260,-0.3583724498748779,0.1876924932003021,0.5240083336830139
261,-0.3615023493766784,0.1876924932003021,0.5240083336830139
262,-0.364632248878479,0.1876924932003021,0.5240083336830139
263,-0.3708920180797577,0.1846154332160949,0.5240083336830139
264,-0.3708920180797577,0.1846154332160949,0.5281836986541748
265,-0.3708920180797577,0.1907693743705749,0.5281836986541748
266,-0.3677621185779571,0.1876924932003021,0.5281836986541748
267,-0.3615023493766784,0.1876924932003021,0.5323590636253357
268,-0.3552425801753998,0.1938462555408477,0.5323590636253357
269,-0.3458528816699981,0.2000000327825546,0.5323590636253357
270,-0.3364632129669189,0.2092308700084686,0.5365344285964966
271,-0.3239436745643616,0.2030770927667617,0.5365344285964966
272,-0.3114241063594818,0.2061539739370346,0.5365344285964966
273,-0.3020344376564026,0.2123077511787414,0.5407097935676575
274,-0.2895148694515228,0.2184616923332214,0.5407097935676575
275,-0.276995301246643,0.2215385735034942,0.5407097935676575
276,-0.2644757330417633,0.2307694107294082,0.5448851585388184
277,-0.2488262951374054,0.2338462918996811,0.5448851585388184
278,-0.2363067269325256,0.2338462918996811,0.5448851585388184
279,-0.223787173628807,0.2400000691413879,0.5448851585388184
280,-0.2143974900245666,0.2461540102958679,0.5448851585388184
281,-0.2050078213214874,0.2584617435932159,0.5448851585388184
282,-0.1956181526184082,0.2615386247634887,0.5448851585388184
283,-0.1862284839153289,0.2615386247634887,0.5448851585388184
284,-0.1768388152122497,0.2646155059337616,0.5448851585388184
285,-0.1705790311098098,0.2738463282585144,0.5448851585388184
286,-0.16431924700737,0.2830769717693329,0.5448851585388184
287,-0.1549295783042907,0.2830769717693329,0.5490605235099792
288,-0.1486697942018509,0.2861538529396057,0.5490605235099792
289,-0.142410010099411,0.2892309427261352,0.5490605235099792
290,-0.1392801254987716,0.2861538529396057,0.5490605235099792
291,-0.1330203413963318,0.2892309427261352,0.5490605235099792
292,-0.1267605572938919,0.2892309427261352,0.5448851585388184
293,-0.1236306726932525,0.2953847050666809,0.5448851585388184
294,-0.1205007806420326,0.2923078238964081,0.5448851585388184
295,-0.1173708885908126,0.2923078238964081,0.5448851585388184
296,-0.1142410039901733,0.2923078238964081,0.5448851585388184
297,-0.1111111119389534,0.2923078238964081,0.5448851585388184
298,-0.1111111119389534,0.2861538529396057,0.5448851585388184
299,-0.1079812198877334,0.2861538529396057,0.5407097935676575
300,-0.1079812198877334,0.2830769717693329,0.5407097935676575
301,-0.1048513278365135,0.28000009059906,0.5365344285964966
302,-0.1048513278365135,0.2676923871040344,0.5365344285964966
303,-0.1048513278365135,0.2646155059337616,0.5323590636253357
304,-0.1048513278365135,0.2523077726364136,0.5323590636253357
305,-0.1048513278365135,0.2461540102958679,0.5323590636253357
306,-0.1017214432358741,0.2307694107294082,0.5365344285964966
307,-0.1017214432358741,0.2184616923332214,0.5365344285964966
308,-0.0985915511846542,0.2000000327825546,0.5407097935676575
309,-0.0985915511846542,0.1907693743705749,0.5407097935676575
310,-0.0985915511846542,0.1723077148199081,0.5448851585388184
311,-0.0954616591334343,0.1569231152534485,0.5490605235099792
312,-0.0954616591334343,0.1476924568414688,0.5490605235099792
313,-0.0923317670822143,0.1323078572750091,0.5532358884811401
314,-0.0923317670822143,0.1200001388788223,0.557411253452301
315,-0.0923317670822143,0.1015384718775749,0.5532358884811401
316,-0.0892018750309944,0.0861538723111152,0.5532358884811401
317,-0.086071990430355,0.0769232213497161,0.5490605235099792
318,-0.0798122063279151,0.0646155029535293,0.5490605235099792
319,-0.0766823142766952,0.0553846731781959,0.5490605235099792
320,-0.0704225376248359,0.0461540222167968,0.5532358884811401
321,-0.064162753522396,0.03384630382061,0.5532358884811401
322,-0.0610328651964664,0.0123077537864446,0.557411253452301
323,-0.0579029731452465,0.0061539867892861,0.5615866184234619
324,-0.0579029731452465,-0.0123076802119612,0.5699373483657837
325,-0.0547730810940265,-0.0276922807097435,0.5741127133369446
326,-0.0547730810940265,-0.0430768802762031,0.5782880783081055
327,-0.0547730810940265,-0.0553845986723899,0.5824634432792664
328,-0.0516431927680969,-0.0707691982388496,0.5824634432792664
329,-0.0485133007168769,-0.0861537978053093,0.5866388082504272
330,-0.0453834123909473,-0.0953844487667083,0.5866388082504272
331,-0.0453834123909473,-0.110769048333168,0.5866388082504272
332,-0.0453834123909473,-0.119999885559082,0.5824634432792664
333,-0.0485133007168769,-0.1323076039552688,0.5782880783081055
334,-0.0516431927680969,-0.1446153223514557,0.5741127133369446
335,-0.0516431927680969,-0.1538461595773697,0.5699373483657837
336,-0.0547730810940265,-0.1599999219179153,0.5615866184234619
337,-0.0547730810940265,-0.1692307591438293,0.557411253452301
338,-0.0547730810940265,-0.1692307591438293,0.5490605235099792
339,-0.0547730810940265,-0.1815382838249206,0.5448851585388184
340,-0.0579029731452465,-0.1815382838249206,0.5407097935676575
341,-0.0610328651964664,-0.184615358710289,0.5365344285964966
342,-0.064162753522396,-0.1815382838249206,0.5365344285964966
343,-0.064162753522396,-0.1815382838249206,0.5323590636253357
344,-0.067292645573616,-0.1784614026546478,0.5323590636253357
345,-0.0704225376248359,-0.1723076403141021,0.5281836986541748
346,-0.0704225376248359,-0.166153684258461,0.5323590636253357
347,-0.0704225376248359,-0.166153684258461,0.5323590636253357
348,-0.0704225376248359,-0.166153684258461,0.5365344285964966
349,-0.064162753522396,-0.1630768030881881,0.5365344285964966
350,-0.0610328651964664,-0.166153684258461,0.5365344285964966
351,-0.0579029731452465,-0.175384521484375,0.5365344285964966
352,-0.0547730810940265,-0.1815382838249206,0.5365344285964966
353,-0.0516431927680969,-0.1907691210508346,0.5407097935676575
354,-0.0422535203397274,-0.1999999582767486,0.5448851585388184
355,-0.0328638479113578,-0.2030768394470214,0.5448851585388184
356,-0.0266040693968534,-0.2092306017875671,0.5490605235099792
357,-0.0203442871570587,-0.2184614390134811,0.557411253452301
358,-0.0140845067799091,-0.2184614390134811,0.557411253452301
359,-0.0078247264027595,-0.2215383201837539,0.5657619833946228
360,-0.0046948357485234,-0.2184614390134811,0.5615866184234619
361,0.0015649452107027,-0.2153845578432083,0.5615866184234619
362,0.0046948357485234,-0.2153845578432083,0.5615866184234619
363,0.0078247264027595,-0.2123076766729354,0.5615866184234619
364,0.0078247264027595,-0.2092306017875671,0.557411253452301
365,0.0109546165913343,-0.2092306017875671,0.557411253452301
366,0.0109546165913343,-0.2092306017875671,0.557411253452301
367,0.0109546165913343,-0.2061537206172943,0.5532358884811401
368,0.0109546165913343,-0.2061537206172943,0.5490605235099792
369,0.0078247264027595,-0.1999999582767486,0.5448851585388184
370,0.0078247264027595,-0.2030768394470214,0.5448851585388184
371,0.0046948357485234,-0.1999999582767486,0.5407097935676575
372,0.0015649452107027,-0.1938460022211074,0.5407097935676575
373,0.0015649452107027,-0.1907691210508346,0.5407097935676575
374,0.0015649452107027,-0.184615358710289,0.5407097935676575
375,-0.0015649452107027,-0.175384521484375,0.5407097935676575
376,-0.0015649452107027,-0.166153684258461,0.5448851585388184
377,-0.0015649452107027,-0.1507690846920013,0.5448851585388184
378,-0.0046948357485234,-0.1384613662958145,0.5448851585388184
379,-0.0046948357485234,-0.1230767667293548,0.5490605235099792
380,-0.0046948357485234,-0.110769048333168,0.5532358884811401
381,-0.0078247264027595,-0.0984615162014961,0.5532358884811401
382,-0.0109546165913343,-0.0861537978053093,0.5532358884811401
383,-0.0140845067799091,-0.073846086859703,0.5532358884811401
384,-0.0172143969684839,-0.0553845986723899,0.5532358884811401
385,-0.0172143969684839,-0.0430768802762031,0.557411253452301
386,-0.0203442871570587,-0.0276922807097435,0.557411253452301
387,-0.0234741792082786,-0.009230613708496,0.557411253452301
388,-0.0266040693968534,0.0092308707535266,0.557411253452301
389,-0.0328638479113578,0.0276923552155494,0.5532358884811401
390,-0.0391236320137977,0.0369231887161731,0.5532358884811401
391,-0.0422535203397274,0.0461540222167968,0.5490605235099792
392,-0.0453834123909473,0.0553846731781959,0.5448851585388184
393,-0.0485133007168769,0.0615386217832565,0.5448851585388184
394,-0.0516431927680969,0.0646155029535293,0.5407097935676575
395,-0.0516431927680969,0.0738463401794433,0.5365344285964966
396,-0.0547730810940265,0.0800001099705696,0.5365344285964966
397,-0.0610328651964664,0.0830769911408424,0.5323590636253357
398,-0.0610328651964664,0.0861538723111152,0.5281836986541748
399,-0.064162753522396,0.0923078209161758,0.5281836986541748
