timestamp,reliability,roll,pitch,yaw
563384,2,-43.27,-3.94,210.83
563388,2,-43.35,-3.99,210.91
563392,2,-43.47,-4.09,211.02
563397,2,-43.55,-4.15,211.09
563400,2,-43.68,-4.26,211.19
563404,2,-43.8,-4.36,211.27
563408,2,-43.91,-4.46,211.35
563415,2,-44.13,-4.64,211.48
563419,2,-44.29,-4.77,211.56
563426,2,-44.45,-4.89,211.64
563429,2,-44.54,-4.95,211.68
563433,2,-44.62,-5,211.72
563437,2,-44.8,-5.11,211.79
563441,2,-44.97,-5.23,211.87
563445,2,-45.05,-5.28,211.9
563449,2,-45.28,-5.39,212
563453,2,-45.33,-5.41,212.01
563456,2,-45.59,-5.52,212.12
563460,2,-45.69,-5.57,212.16
563464,2,-45.78,-5.6,212.2
563468,2,-45.99,-5.67,212.27
563472,2,-46.07,-5.7,212.3
563475,2,-46.29,-5.77,212.39
563479,2,-46.38,-5.8,212.41
563483,2,-46.61,-5.85,212.48
563487,2,-46.8,-5.89,212.54
563491,2,-46.95,-5.94,212.6
563495,2,-47.14,-5.98,212.65
563499,2,-47.3,-6.01,212.7
563502,2,-47.36,-6.02,212.72
563506,2,-47.66,-6.09,212.81
563510,2,-47.72,-6.11,212.83
563514,2,-48.08,-6.2,212.93
563518,2,-48.2,-6.23,212.97
563522,2,-48.44,-6.31,213.05
563526,2,-48.61,-6.37,213.11
563530,2,-48.68,-6.4,213.13
563533,2,-48.81,-6.44,213.18
563538,2,-49.18,-6.59,213.3
563541,2,-49.42,-6.71,213.41
563545,2,-49.58,-6.79,213.47
563549,2,-49.67,-6.85,213.52
563553,2,-49.8,-6.92,213.57
563557,2,-50.3,-7.22,213.79
563561,2,-50.44,-7.32,213.86
563565,2,-50.58,-7.42,213.93
563569,2,-50.85,-7.61,214.07
563573,2,-51.01,-7.73,214.16
563576,2,-51.12,-7.81,214.22
563580,2,-51.27,-7.92,214.31
563584,2,-51.71,-8.24,214.54
563588,2,-51.85,-8.35,214.62
563592,2,-52.01,-8.46,214.7
563596,2,-52.47,-8.81,214.95
563600,2,-52.63,-8.92,215.04
563604,2,-52.94,-9.15,215.2
563607,2,-53.11,-9.28,215.3
563611,2,-53.35,-9.46,215.43
563615,2,-53.41,-9.49,215.45
563619,2,-53.71,-9.72,215.62
563623,2,-53.87,-9.82,215.7
563627,2,-54.31,-10.12,215.92
563631,2,-54.34,-10.15,215.94
563635,2,-54.96,-10.59,216.28
563639,2,-55.12,-10.7,216.36
563645,2,-55.42,-10.94,216.54
563649,2,-55.58,-11.07,216.63
563653,2,-55.93,-11.33,216.81
563658,2,-56.19,-11.54,216.97
563662,2,-56.37,-11.7,217.09
563666,2,-56.8,-12.04,217.33
563670,2,-56.85,-12.09,217.37
563675,2,-57.34,-12.49,217.67
563681,2,-57.66,-12.76,217.89
563685,2,-57.81,-12.89,217.99
563688,2,-58.21,-13.25,218.28
563692,2,-58.28,-13.31,218.33
563696,2,-58.74,-13.73,218.69
563700,2,-58.94,-13.92,218.86
563704,2,-59.05,-14.02,218.95
563708,2,-59.19,-14.17,219.08
563712,2,-59.49,-14.45,219.33
563716,2,-59.93,-14.9,219.75
563720,2,-60.08,-15.07,219.89
563724,2,-60.34,-15.34,220.14
563728,2,-60.37,-15.38,220.18
563732,2,-60.67,-15.7,220.48
563736,2,-61.11,-16.23,220.95
563740,2,-61.29,-16.46,221.15
563744,2,-61.41,-16.62,221.3
563748,2,-61.56,-16.81,221.46
563752,2,-61.87,-17.22,221.84
563756,2,-62.25,-17.73,222.29
563760,2,-62.32,-17.86,222.4
563763,2,-62.72,-18.43,222.91
563767,2,-62.78,-18.52,222.99
563771,2,-63.2,-19.17,223.57
563775,2,-63.43,-19.56,223.91
563779,2,-63.53,-19.72,224.05
563783,2,-63.89,-20.33,224.59
563787,2,-63.95,-20.45,224.69
563791,2,-64.32,-21.14,225.28
563795,2,-64.54,-21.56,225.65
563799,2,-64.64,-21.75,225.82
563803,2,-64.77,-22,226.03
563807,2,-65.02,-22.52,226.48
563811,2,-65.35,-23.22,227.09
563815,2,-65.53,-23.63,227.44
563819,2,-65.63,-23.87,227.65
563823,2,-65.75,-24.12,227.86
563827,2,-65.98,-24.68,228.35
563831,2,-66.25,-25.34,228.94
563835,2,-66.41,-25.75,229.3
563838,2,-66.5,-26.01,229.54
563842,2,-66.6,-26.26,229.77
563846,2,-66.89,-27.01,230.46
563850,2,-67,-27.27,230.7
563854,2,-67.21,-27.84,231.25
563858,2,-67.31,-28.12,231.51
563862,2,-67.39,-28.38,231.76
563866,2,-67.66,-29.13,232.47
563870,2,-67.69,-29.19,232.53
563874,2,-67.97,-30.02,233.34
563878,2,-68.06,-30.28,233.59
563882,2,-68.15,-30.53,233.84
563886,2,-68.4,-31.26,234.56
563890,2,-68.43,-31.34,234.64
563894,2,-68.79,-32.37,235.69
563898,2,-68.81,-32.4,235.73
563902,2,-68.9,-32.67,236
563906,2,-69.13,-33.34,236.7
563910,2,-69.16,-33.42,236.78
563913,2,-69.41,-34.14,237.53
563917,2,-69.42,-34.21,237.6
563921,2,-69.6,-34.74,238.15
563925,2,-69.77,-35.27,238.69
563929,2,-69.85,-35.56,239
563933,2,-70.07,-36.3,239.77
563937,2,-70.1,-36.39,239.85
563941,2,-70.27,-37,240.48
563945,2,-70.34,-37.28,240.77
563949,2,-70.52,-37.93,241.42
563953,2,-70.74,-38.79,242.31
563957,2,-70.76,-38.88,242.4
563961,2,-70.93,-39.57,243.12
563965,2,-71.01,-39.88,243.44
563969,2,-71.18,-40.58,244.15
563975,2,-71.38,-41.53,245.14
563979,2,-71.56,-42.36,246.01
563983,2,-71.63,-42.68,246.33
563987,2,-71.8,-43.52,247.19
563994,2,-71.99,-44.55,248.25
563998,2,-72.13,-45.3,249
564002,2,-72.21,-45.84,249.54
564006,2,-72.31,-46.54,250.21
564010,2,-72.4,-47.14,250.79
564014,2,-72.49,-47.81,251.43
564018,2,-72.54,-48.17,251.77
564022,2,-72.67,-49.13,252.69
564026,2,-72.76,-49.87,253.39
564030,2,-72.83,-50.45,253.93
564034,2,-72.91,-51.14,254.58
564038,2,-72.97,-51.78,255.17
564042,2,-73.05,-52.46,255.81
564046,2,-73.12,-53.23,256.53
564050,2,-73.18,-53.75,257.02
564054,2,-73.24,-54.44,257.66
564058,2,-73.29,-55.06,258.23
564061,2,-73.35,-55.69,258.82
564065,2,-73.39,-56.31,259.4
564069,2,-73.45,-56.93,259.97
564073,2,-73.49,-57.59,260.6
564077,2,-73.52,-57.93,260.91
564081,2,-73.58,-58.65,261.61
564085,2,-73.62,-59.18,262.12
564089,2,-73.66,-59.69,262.62
564093,2,-73.7,-60.22,263.14
564097,2,-73.73,-60.67,263.6
564101,2,-73.77,-61.17,264.11
564105,2,-73.81,-61.56,264.51
564109,2,-73.84,-62.02,264.98
564113,2,-73.89,-62.47,265.46
564117,2,-73.92,-62.91,265.91
564121,2,-73.93,-63.11,266.12
564125,2,-73.98,-63.81,266.85
564129,2,-74.01,-64.24,267.3
564133,2,-74.04,-64.69,267.75
564137,2,-74.06,-65.14,268.21
564140,2,-74.07,-65.33,268.4
564144,2,-74.11,-65.97,269.04
564148,2,-74.13,-66.36,269.42
564152,2,-74.14,-66.71,269.77
564156,2,-74.15,-67.02,270.06
564160,2,-74.16,-67.3,270.34
564164,2,-74.16,-67.55,270.57
564168,2,-74.17,-67.67,270.69
564172,2,-74.16,-67.97,270.99
564176,2,-74.16,-68.17,271.18
564180,2,-74.16,-68.28,271.29
564184,2,-74.16,-68.52,271.53
564188,2,-74.15,-68.68,271.68
564192,2,-74.14,-68.83,271.84
564196,2,-74.13,-69.08,272.1
564200,2,-74.13,-69.08,272.1
564204,2,-74.12,-69.24,272.26
564208,2,-74.12,-69.36,272.38
564211,2,-74.1,-69.46,272.48
564215,2,-74.1,-69.57,272.6
564219,2,-74.09,-69.66,272.7
564223,2,-74.09,-69.7,272.74
564227,2,-74.08,-69.83,272.89
564231,2,-74.08,-69.83,272.89
564235,2,-74.08,-69.99,273.07
564239,2,-74.08,-70.02,273.11
564243,2,-74.08,-70.1,273.19
564247,2,-74.08,-70.14,273.22
564251,2,-74.08,-70.14,273.22
564256,2,-74.08,-70.17,273.23
564259,2,-74.07,-70.14,273.19
564264,2,-74.07,-70.1,273.12
564268,2,-74.07,-70.09,273.1
564272,2,-74.07,-70.06,273.06
564276,2,-74.05,-69.88,272.84
564280,2,-74.05,-69.85,272.8
564284,2,-74.04,-69.76,272.71
564289,2,-74.02,-69.6,272.51
564293,2,-74.01,-69.45,272.34
564297,2,-74,-69.39,272.26
564301,2,-73.99,-69.24,272.09
564305,2,-73.97,-69.08,271.9
564313,2,-73.96,-68.83,271.63
564317,2,-73.95,-68.74,271.54
564321,2,-73.95,-68.63,271.43
564325,2,-73.95,-68.41,271.2
564329,2,-73.96,-68.26,271.04
564333,2,-73.97,-68.09,270.89
564337,2,-73.98,-67.97,270.77
564341,2,-74,-67.83,270.66
564344,2,-74.01,-67.68,270.52
564348,2,-74.03,-67.53,270.41
564352,2,-74.05,-67.37,270.29
564356,2,-74.06,-67.25,270.2
564360,2,-74.1,-67,270.01
564364,2,-74.1,-66.95,269.97
564368,2,-74.11,-66.75,269.81
564372,2,-74.12,-66.56,269.65
564376,2,-74.12,-66.34,269.48
564380,2,-74.13,-66.09,269.26
564384,2,-74.12,-65.89,269.09
564388,2,-74.11,-65.65,268.88
564392,2,-74.11,-65.44,268.68
564396,2,-74.09,-65.2,268.46
564400,2,-74.08,-65.07,268.34
564404,2,-74.04,-64.78,268.05
564408,2,-74.01,-64.58,267.85
564412,2,-73.98,-64.44,267.69
564416,2,-73.94,-64.26,267.49
564420,2,-73.91,-64.18,267.39
564424,2,-73.85,-64.01,267.17
564427,2,-73.8,-63.88,266.98
564431,2,-73.74,-63.79,266.84
564435,2,-73.68,-63.66,266.65
564439,2,-73.62,-63.58,266.51
564443,2,-73.56,-63.47,266.33
564447,2,-73.5,-63.35,266.15
564451,2,-73.43,-63.22,265.95
564455,2,-73.32,-63,265.63
564459,2,-73.29,-62.95,265.55
564463,2,-73.22,-62.75,265.31
564467,2,-73.14,-62.56,265.06
564471,2,-73.05,-62.36,264.81
564475,2,-72.96,-62.08,264.49
564479,2,-72.91,-61.94,264.32
564483,2,-72.73,-61.45,263.75
564487,2,-72.7,-61.35,263.63
564491,2,-72.6,-61.07,263.31
564495,2,-72.49,-60.73,262.92
564499,2,-72.41,-60.48,262.65
564503,2,-72.36,-60.34,262.48
564506,2,-72.2,-59.88,261.95
564510,2,-72.09,-59.56,261.58
564514,2,-71.96,-59.17,261.13
564518,2,-71.88,-58.94,260.86
564522,2,-71.77,-58.61,260.48
564526,2,-71.66,-58.31,260.12
564530,2,-71.61,-58.2,259.98
564534,2,-71.39,-57.59,259.25
564538,2,-71.31,-57.36,258.98
564542,2,-71.18,-57.04,258.58
564546,2,-71.06,-56.72,258.21
564550,2,-71.01,-56.56,258.01
564554,2,-70.81,-55.98,257.34
564558,2,-70.77,-55.86,257.21
564562,2,-70.55,-55.21,256.47
564566,2,-70.53,-55.13,256.39
564570,2,-70.3,-54.39,255.58
564574,2,-70.16,-53.96,255.11
564578,2,-70.12,-53.79,254.94
564582,2,-69.9,-53.06,254.18
564585,2,-69.86,-52.92,254.04
564589,2,-69.63,-52.12,253.23
564593,2,-69.6,-52.06,253.16
564597,2,-69.44,-51.46,252.56
564601,2,-69.34,-51.15,252.25
564605,2,-69.17,-50.56,251.68
564609,2,-68.95,-49.77,250.9
564613,2,-68.82,-49.32,250.46
564617,2,-68.75,-49.07,250.23
564621,2,-68.66,-48.78,249.95
564625,2,-68.5,-48.2,249.39
564629,2,-68.28,-47.46,248.68
564633,2,-68.24,-47.34,248.56
564637,2,-68.02,-46.59,247.82
564641,2,-68,-46.49,247.72
564645,2,-67.75,-45.71,246.96
564649,2,-67.67,-45.43,246.68
564653,2,-67.5,-44.84,246.09
564657,2,-67.41,-44.59,245.83
564661,2,-67.32,-44.29,245.54
564664,2,-67.07,-43.55,244.78
564668,2,-67.05,-43.48,244.71
564673,2,-66.68,-42.4,243.62
564677,2,-66.68,-42.4,243.62
564681,2,-66.58,-42.12,243.33
564685,2,-66.38,-41.55,242.76
564689,2,-66.16,-40.99,242.2
564693,2,-66.06,-40.71,241.93
564697,2,-65.85,-40.14,241.37
564701,2,-65.73,-39.83,241.08
564705,2,-65.51,-39.26,240.53
564709,2,-65.21,-38.47,239.79
564713,2,-65.02,-38.01,239.36
564717,2,-64.91,-37.74,239.11
564721,2,-64.79,-37.45,238.84
564726,2,-64.42,-36.56,238.05
564730,2,-64.15,-35.93,237.49
564734,2,-63.87,-35.31,236.95
564738,2,-63.69,-34.93,236.62
564742,2,-63.46,-34.45,236.19
564746,2,-63.27,-34.07,235.85
564750,2,-63.05,-33.67,235.48
564757,2,-62.8,-33.21,235.05
564761,2,-62.67,-33.01,234.86
564765,2,-62.18,-32.2,234.07
564769,2,-62.05,-32,233.86
564772,2,-61.92,-31.79,233.66
564776,2,-61.69,-31.44,233.3
564780,2,-61.55,-31.21,233.07
564784,2,-61.34,-30.88,232.75
564788,2,-61.16,-30.6,232.48
564792,2,-61.09,-30.49,232.38
564797,2,-60.73,-29.92,231.83
564800,2,-60.6,-29.7,231.62
564804,2,-60.33,-29.28,231.24
564808,2,-60.12,-28.95,230.94
564812,2,-60.04,-28.81,230.81
564816,2,-59.58,-28.1,230.18
564820,2,-59.43,-27.86,229.97
564824,2,-59.11,-27.38,229.55
564828,2,-58.87,-27.05,229.25
564832,2,-58.76,-26.89,229.12
564836,2,-58.24,-26.2,228.52
564840,2,-58.05,-25.96,228.3
564844,2,-57.74,-25.58,227.97
564848,2,-57.51,-25.34,227.75
564852,2,-57.38,-25.2,227.62
564856,2,-56.97,-24.79,227.24
564860,2,-56.87,-24.69,227.15
564864,2,-56.38,-24.24,226.73
564868,2,-56.19,-24.07,226.58
564872,2,-55.91,-23.83,226.35
564875,2,-55.69,-23.65,226.19
564879,2,-55.43,-23.45,226
564883,2,-55.19,-23.24,225.81
564887,2,-55.1,-23.18,225.75
564891,2,-54.64,-22.79,225.41
564895,2,-54.48,-22.66,225.29
564899,2,-54.17,-22.39,225.06
564903,2,-53.94,-22.18,224.87
564907,2,-53.67,-21.96,224.67
564911,2,-53.43,-21.74,224.48
564915,2,-53.16,-21.5,224.27
564920,2,-52.87,-21.25,224.04
564924,2,-52.69,-21.09,223.89
564928,2,-52.3,-20.74,223.58
564932,2,-52.03,-20.5,223.37
564935,2,-51.74,-20.24,223.14
564939,2,-51.45,-19.99,222.91
564945,2,-51.16,-19.75,222.69
564949,2,-50.91,-19.54,222.51
564953,2,-50.35,-19.09,222.12
564960,2,-49.96,-18.79,221.86
564964,2,-49.78,-18.66,221.76
564968,2,-49.59,-18.51,221.64
564972,2,-49.04,-18.12,221.32
564976,2,-48.86,-18,221.23
564980,2,-48.67,-17.88,221.13
564984,2,-48.17,-17.56,220.88
564988,2,-48.13,-17.53,220.87
564993,2,-47.42,-17.11,220.56
564996,2,-47.23,-17.01,220.49
565000,2,-47.05,-16.92,220.42
565004,2,-46.87,-16.83,220.37
565008,2,-46.3,-16.57,220.18
565012,2,-46.07,-16.47,220.11
565016,2,-45.9,-16.4,220.06
565020,2,-45.71,-16.34,220
565024,2,-45.31,-16.2,219.89
565028,2,-45.1,-16.14,219.83
565032,2,-44.44,-15.97,219.66
565036,2,-44.02,-15.86,219.55
565040,2,-43.73,-15.8,219.47
565044,2,-43.37,-15.75,219.4
565048,2,-43.14,-15.71,219.34
565052,2,-42.64,-15.64,219.23
565056,2,-42.42,-15.61,219.17
565060,2,-42.2,-15.58,219.12
565064,2,-41.31,-15.48,218.92
565068,2,-41.27,-15.48,218.91
565072,2,-41.05,-15.45,218.85
565076,2,-40.36,-15.37,218.67
565080,2,-40.13,-15.34,218.61
565084,2,-39.7,-15.28,218.48
565088,2,-39.4,-15.24,218.4
565092,2,-39.26,-15.23,218.36
565096,2,-38.64,-15.15,218.17
565100,2,-38.38,-15.12,218.09
565105,2,-38.04,-15.08,217.99
565109,2,-37.84,-15.06,217.92
565113,2,-37.34,-15.01,217.76
565117,2,-37.25,-15,217.74
565121,2,-36.73,-14.92,217.56
565125,2,-36.68,-14.92,217.54
565131,2,-36.13,-14.82,217.35
565135,2,-35.75,-14.75,217.23
565139,2,-35.37,-14.65,217.1
565143,2,-35.02,-14.56,216.99
565147,2,-34.79,-14.49,216.92
565151,2,-34.47,-14.39,216.83
565155,2,-34.29,-14.33,216.78
565159,2,-33.94,-14.21,216.69
565163,2,-33.68,-14.12,216.63
565167,2,-33.41,-14.02,216.56
565171,2,-33.12,-13.9,216.49
565175,2,-32.91,-13.81,216.44
565179,2,-32.66,-13.7,216.38
565183,2,-32.45,-13.6,216.33
565187,2,-32.24,-13.48,216.27
565191,2,-32.05,-13.38,216.22
565194,2,-31.86,-13.27,216.17
565198,2,-31.67,-13.16,216.11
565202,2,-31.53,-13.07,216.06
565206,2,-31.37,-12.97,216.01
565210,2,-31.22,-12.88,215.96
565214,2,-31.09,-12.79,215.91
565218,2,-31.01,-12.73,215.88
565222,2,-30.82,-12.6,215.8
565226,2,-30.68,-12.49,215.73
565230,2,-30.55,-12.4,215.68
565234,2,-30.41,-12.3,215.62
565238,2,-30.33,-12.23,215.58
565242,2,-30.14,-12.09,215.49
565246,2,-29.99,-11.98,215.42
565250,2,-29.85,-11.86,215.36
565254,2,-29.69,-11.74,215.29
565258,2,-29.54,-11.62,215.22
565262,2,-29.37,-11.51,215.15
565266,2,-29.21,-11.39,215.09
565269,2,-29.03,-11.26,215.02
565273,2,-28.84,-11.13,214.95
565277,2,-28.72,-11.06,214.9
565281,2,-28.48,-10.89,214.81
565285,2,-28.29,-10.77,214.76
565289,2,-28.09,-10.64,214.69
565295,2,-27.74,-10.43,214.59
565302,2,-27.48,-10.27,214.52
565306,2,-27.34,-10.19,214.48
565310,2,-27.01,-9.99,214.39
565314,2,-26.95,-9.96,214.38
565318,2,-26.68,-9.8,214.32
565323,2,-26.54,-9.72,214.28
565327,2,-26.27,-9.55,214.22
565331,2,-25.98,-9.39,214.16
565335,2,-25.54,-9.13,214.06
565339,2,-25.36,-9.02,214.03
565343,2,-25.22,-8.94,214
565346,2,-25.05,-8.85,213.98
565350,2,-24.6,-8.58,213.89
565354,2,-24.54,-8.56,213.88
565358,2,-24.18,-8.36,213.82
565362,2,-23.99,-8.26,213.79
565365,2,-23.45,-7.99,213.7
565369,2,-23.25,-7.9,213.67
565373,2,-22.62,-7.62,213.58
565377,2,-22.6,-7.61,213.58
565381,2,-22.39,-7.52,213.54
565385,2,-21.85,-7.33,213.48
565389,2,-21.76,-7.3,213.46
565392,2,-21.12,-7.11,213.38
565397,2,-20.72,-7.01,213.33
565401,2,-20.49,-6.96,213.3
565405,2,-20.31,-6.92,213.28
565409,2,-20.1,-6.89,213.26
565413,2,-19.51,-6.81,213.19
565417,2,-19.32,-6.79,213.17
565421,2,-19.12,-6.77,213.15
565425,2,-18.62,-6.73,213.09
565429,2,-18.55,-6.72,213.08
565433,2,-17.99,-6.67,213.01
565437,2,-17.8,-6.65,212.99
565440,2,-17.48,-6.61,212.94
565444,2,-17.3,-6.59,212.92
565448,2,-17.08,-6.55,212.88
565452,2,-16.89,-6.52,212.86
565456,2,-16.53,-6.45,212.8
565459,2,-16.35,-6.42,212.78
565463,2,-15.97,-6.33,212.72
565467,2,-15.49,-6.22,212.66
565471,2,-15.4,-6.2,212.65
565475,2,-14.9,-6.07,212.57
565479,2,-14.83,-6.06,212.57
565482,2,-14.3,-5.94,212.5
565486,2,-14.24,-5.92,212.49
565490,2,-13.73,-5.81,212.42
565494,2,-13.44,-5.75,212.39
565498,2,-13.31,-5.72,212.37
565502,2,-12.88,-5.63,212.31
565505,2,-12.59,-5.58,212.27
565510,2,-12.33,-5.54,212.23
565514,2,-12.06,-5.49,212.2
565518,2,-11.88,-5.45,212.17
565521,2,-11.48,-5.37,212.12
565525,2,-11.37,-5.35,212.1
565529,2,-10.97,-5.24,212.03
565533,2,-10.72,-5.19,212
565538,2,-10.47,-5.13,211.95
565542,2,-10.24,-5.08,211.91
565546,2,-10.08,-5.05,211.88
565550,2,-9.66,-4.97,211.82
565554,2,-9.61,-4.96,211.81
565557,2,-9.31,-4.9,211.76
565563,2,-9.15,-4.88,211.73
565566,2,-8.85,-4.83,211.69
565570,2,-8.39,-4.77,211.61
565574,2,-8.09,-4.73,211.56
565578,2,-7.93,-4.71,211.54
565582,2,-7.69,-4.68,211.5
565585,2,-7.62,-4.68,211.49
565589,2,-7.24,-4.64,211.43
565593,2,-7.02,-4.62,211.4
565597,2,-6.79,-4.59,211.37
565600,2,-6.72,-4.58,211.35
565604,2,-6.38,-4.55,211.31
565608,2,-6.17,-4.52,211.28
565611,2,-5.98,-4.5,211.26
565615,2,-5.8,-4.49,211.24
565619,2,-5.63,-4.46,211.21
565623,2,-5.45,-4.44,211.2
565626,2,-5.3,-4.42,211.19
565630,2,-5.23,-4.42,211.18
565634,2,-4.93,-4.37,211.15
565638,2,-4.83,-4.35,211.15
565641,2,-4.65,-4.32,211.13
565645,2,-4.55,-4.3,211.12
565649,2,-4.43,-4.28,211.11
565652,2,-4.36,-4.26,211.11
565656,2,-4.28,-4.25,211.11
565660,2,-4.1,-4.21,211.1
565664,2,-4.01,-4.19,211.1
565667,2,-3.83,-4.14,211.09
565671,2,-3.75,-4.12,211.08
565675,2,-3.48,-4.04,211.07
565678,2,-3.34,-4,211.07
565682,2,-3.16,-3.95,211.06
565686,2,-3.03,-3.92,211.06
565689,2,-2.83,-3.86,211.05
565693,2,-2.7,-3.82,211.04
565697,2,-2.58,-3.8,211.04
565701,2,-2.45,-3.76,211.03
565705,2,-2.04,-3.66,211.01
565712,2,-1.56,-3.56,210.99
565719,2,-1.21,-3.51,210.98
565723,2,-1.02,-3.48,210.97
565726,2,-0.54,-3.43,210.95
565730,2,-0.45,-3.42,210.95
565734,2,0.06,-3.37,210.94
565737,2,0.37,-3.35,210.93
565741,2,0.68,-3.32,210.93
565745,2,1.01,-3.3,210.92
565748,2,1.32,-3.28,210.92
565752,2,1.45,-3.27,210.93
565756,2,1.68,-3.26,210.93
565759,2,2.35,-3.21,210.93
565764,2,2.8,-3.17,210.94
565767,2,3.03,-3.16,210.94
565771,2,3.49,-3.11,210.95
565775,2,3.73,-3.09,210.95
565778,2,4.04,-3.05,210.96
565782,2,4.17,-3.04,210.97
565786,2,4.41,-3.01,210.97
565789,2,4.87,-2.95,210.98
565793,2,5.09,-2.91,210.99
565796,2,5.71,-2.81,211
565800,2,6.05,-2.75,211.01
565804,2,6.37,-2.69,211.01
565807,2,6.48,-2.67,211.01
565811,2,6.71,-2.62,211.02
565815,2,7.4,-2.48,211.04
565819,2,7.85,-2.39,211.05
565824,2,8.08,-2.33,211.06
565828,2,8.52,-2.23,211.08
565832,2,8.9,-2.15,211.11
565835,2,9.2,-2.08,211.12
565843,2,9.76,-1.94,211.15
565851,2,10.31,-1.82,211.18
565854,2,10.47,-1.77,211.18
565858,2,10.63,-1.73,211.2
565862,2,11.08,-1.63,211.2
565865,2,11.33,-1.57,211.2
565869,2,11.45,-1.54,211.19
565873,2,11.65,-1.49,211.17
565877,2,11.74,-1.48,211.15
565881,2,11.85,-1.46,211.13
565884,2,11.9,-1.45,211.12
565888,2,11.97,-1.44,211.1
565892,2,12.09,-1.41,211.05
565896,2,12.19,-1.4,211
565899,2,12.23,-1.4,210.97
565903,2,12.27,-1.39,210.95
565907,2,12.35,-1.38,210.88
565911,2,12.42,-1.38,210.82
565914,2,12.46,-1.37,210.77
565918,2,12.5,-1.36,210.73
565922,2,12.54,-1.35,210.69
565925,2,12.57,-1.34,210.66
565929,2,12.59,-1.34,210.64
565933,2,12.66,-1.33,210.59
565937,2,12.68,-1.33,210.57
565940,2,12.7,-1.33,210.55
565944,2,12.78,-1.32,210.52
565948,2,12.83,-1.31,210.5
565952,2,12.92,-1.31,210.47
565955,2,12.98,-1.3,210.46
565959,2,13.14,-1.29,210.42
565963,2,13.15,-1.29,210.42
565967,2,13.3,-1.28,210.39
565970,2,13.37,-1.27,210.38
565974,2,13.61,-1.25,210.35
565978,2,13.75,-1.23,210.34
565982,2,13.83,-1.22,210.33
565985,2,14.08,-1.19,210.31
565989,2,14.27,-1.17,210.3
565993,2,14.39,-1.16,210.29
565996,2,14.65,-1.14,210.28
566000,2,14.82,-1.12,210.27
566004,2,14.92,-1.12,210.28
566008,2,15.07,-1.11,210.27
566012,2,15.53,-1.08,210.26
566016,2,15.69,-1.07,210.26
566019,2,15.85,-1.06,210.26
566023,2,16.02,-1.06,210.25
566027,2,16.36,-1.04,210.26
566031,2,16.55,-1.05,210.25
566034,2,17.06,-1.03,210.25
566038,2,17.25,-1.03,210.25
566042,2,17.46,-1.03,210.25
566045,2,17.64,-1.02,210.24
566049,2,18.04,-1.02,210.25
566053,2,18.23,-1.01,210.25
566057,2,18.64,-1,210.24
566060,2,19.12,-0.98,210.24
566064,2,19.24,-0.98,210.24
566068,2,19.74,-0.96,210.24
566072,2,20.07,-0.95,210.24
566076,2,20.35,-0.94,210.25
566080,2,20.68,-0.91,210.26
566084,2,21.04,-0.89,210.26
566088,2,21.34,-0.86,210.28
566095,2,21.87,-0.79,210.31
566098,2,22.23,-0.73,210.33
566104,2,22.45,-0.69,210.34
566108,2,22.77,-0.63,210.37
566112,2,22.93,-0.59,210.4
566115,2,23.34,-0.48,210.44
566119,2,23.58,-0.41,210.47
566123,2,23.8,-0.34,210.51
566127,2,24.02,-0.27,210.54
566130,2,24.3,-0.18,210.58
566134,2,24.43,-0.13,210.6
566138,2,24.61,-0.06,210.64
566142,2,24.69,-0.03,210.66
566145,2,24.81,0.01,210.67
566150,2,25.27,0.18,210.76
566153,2,25.39,0.22,210.78
566157,2,25.51,0.26,210.8
566161,2,25.69,0.32,210.83
566164,2,25.8,0.35,210.85
